osc,ws,ctrl_gap,trt_gap,delta_gap,ctrl_test,trt_test,delta_test,noisy_val_ctrl,noisy_val_trt,noise_label,noise_rate,searcher,seed
0.7,,-0.3109232936355487,-0.3474196440005122,0.03649635036496346,,,0.0,,,low_osc,0.3,successive_halving,6
0.4666666666666667,,-0.2685363042643104,-0.3065053143808426,0.0379690101165322,,,0.00877192982456143,,,low_osc,0.3,successive_halving,7
0.7333333333333333,,-0.30067870405941866,-0.28460750416186453,-0.016071199897554123,,,-0.00877192982456143,,,low_osc,0.3,successive_halving,8
0.6,,-0.2963247534895632,-0.230631322832629,-0.06569343065693423,,,0.0,,,low_osc,0.3,successive_halving,9
0.36666666666666664,,-0.28902548341657053,-0.27442694327058514,-0.014598540145985384,,,0.0,,,low_osc,0.3,successive_halving,10
0.13333333333333333,,-0.22038673325649893,-0.30797797413241135,0.08759124087591241,,,0.0,,,low_osc,0.3,successive_halving,11
0.43333333333333335,,-0.23639390446920217,-0.2641823536944551,0.02778844922525292,,,0.03508771929824561,,,low_osc,0.3,successive_halving,12
0.16666666666666666,,-0.25105647330003844,-0.23645793315405306,-0.014598540145985384,,,0.0,,,low_osc,0.3,successive_halving,13
0.1,,-0.19554360353438338,-0.2686003329491612,0.07305672941477781,,,0.04385964912280704,,,low_osc,0.3,successive_halving,14
0.9,,-0.30797797413241135,-0.23645793315405306,-0.07152004097835829,,,0.00877192982456143,,,low_osc,0.3,successive_halving,15
0.2,,-0.24081188372390827,-0.28608016391343327,0.045268280189525,,,0.00877192982456143,,,low_osc,0.3,successive_halving,16
0.36666666666666664,,-0.25541042386989365,-0.2846715328467153,0.02926110897682166,,,0.04385964912280704,,,low_osc,0.3,successive_halving,17
0.8333333333333334,,-0.2977333845562812,-0.2043155333589448,-0.09341785119733637,,,0.00877192982456143,,,low_osc,0.3,successive_halving,18
0.0,,-0.1853630426431041,-0.3021513638109874,0.11678832116788329,,,0.0,,,low_osc,0.3,successive_halving,19
